postId,userId,posttime
844,1452,2021/12/20
845,1452,2021/12/20
881,1452,2021/12/20
882,1452,2021/12/20
1285,1452,2021/12/20
2262,1452,2021/12/20
2272,1452,2021/12/20
2274,1452,2021/12/20
2288,1452,2021/12/20
2255,1452,2021/12/20
2600,1452,2021/12/20
2601,1452,2021/12/20
2761,1452,2021/12/20
6172,1452,2021/12/20
6552,1452,2021/12/20
4256,1452,2021/12/20
4615,1452,2021/12/20
4665,1452,2021/12/20
4566,1452,2021/12/20
4564,1452,2021/12/20
5126,1452,2021/12/20
5246,1452,2021/12/20
5646,1452,2021/12/20
5416,1452,2021/12/20
5544,1452,2021/12/20
5766,1452,2021/12/20
5884,1452,2021/12/20
6006,1452,2021/12/20
6225,1452,2021/12/20
6625,1452,2021/12/20
6648,1452,2021/12/20
6677,1452,2021/12/20
6528,1452,2021/12/20
6660,1452,2021/12/20
6758,1452,2021/12/20
6551,1452,2021/12/20
7288,1452,2021/12/20
7256,1452,2021/12/20
7468,1452,2021/12/20
7462,1452,2021/12/20
7866,1452,2021/12/20
7867,1452,2021/12/20
7855,1452,2021/12/20
8125,1452,2021/12/20
8255,1452,2021/12/20
8666,1452,2021/12/20
8546,1452,2021/12/20
5251,1452,2021/12/20
5255,1452,2021/12/20
5687,1452,2021/12/20
5654,1452,2021/12/20
5655,1452,2021/12/20
5471,1452,2021/12/20
5545,1452,2021/12/20
5768,1452,2021/12/20
10246,1452,2021/12/20
10244,1452,2021/12/20
10245,1452,2021/12/20
10246,1452,2021/12/20
10612,1452,2021/12/20
10616,1452,2021/12/20
10614,1452,2021/12/20
10615,1452,2021/12/20
10667,1452,2021/12/20
10668,1452,2021/12/20
10651,1452,2021/12/20
10652,1452,2021/12/20
10656,1452,2021/12/20
10505,1452,2021/12/20
10506,1452,2021/12/20
10507,1452,2021/12/20
10508,1452,2021/12/20
10518,1452,2021/12/20
11006,1452,2021/12/20
11055,1452,2021/12/20
11162,1452,2021/12/20
11144,1452,2021/12/20
11245,1452,2021/12/20
11255,1452,2021/12/20
11626,1452,2021/12/20
11410,1452,2021/12/20
11466,1452,2021/12/20
11502,1452,2021/12/20
11586,1452,2021/12/20
11661,1452,2021/12/20
11681,1452,2021/12/20
11682,1452,2021/12/20
11714,1452,2021/12/20
11747,1452,2021/12/20
11764,1452,2021/12/20
11765,1452,2021/12/20
11845,1452,2021/12/20
8566,1456,2021/12/20
4848,1456,2021/12/20
1754,1456,2021/12/20
2041,1456,2021/12/20
2251,1456,2021/12/20
2552,1456,2021/12/20
2801,1456,2021/12/20
4664,1456,2021/12/20
4851,1456,2021/12/20
4852,1456,2021/12/20
4570,1456,2021/12/20
5458,1456,2021/12/20
6414,1456,2021/12/20
6766,1456,2021/12/20
6570,1456,2021/12/20
7066,1456,2021/12/20
7041,1456,2021/12/20
7055,1456,2021/12/20
7126,1456,2021/12/20
7614,1456,2021/12/20
8185,1456,2021/12/20
8215,1456,2021/12/20
8505,1456,2021/12/20
8564,1456,2021/12/20
8678,1456,2021/12/20
8801,1456,2021/12/20
5008,1456,2021/12/20
5056,1456,2021/12/20
5156,1456,2021/12/20
5667,1456,2021/12/20
5858,1456,2021/12/20
5576,1456,2021/12/20
10006,1456,2021/12/20
10574,1456,2021/12/20
10806,1456,2021/12/20
10510,1456,2021/12/20
10566,1456,2021/12/20
11065,1456,2021/12/20
11501,1456,2021/12/20
11561,1456,2021/12/20
11575,1456,2021/12/20
11600,1456,2021/12/20
11610,1456,2021/12/20
11862,1456,2021/12/20
11821,1457,2021/12/20
11846,1457,2021/12/20
676,1458,2021/12/20
885,1458,2021/12/20
1510,1458,2021/12/20
1685,1458,2021/12/20
1700,1458,2021/12/20
2217,1458,2021/12/20
5164,1458,2021/12/20
5446,1458,2021/12/20
5680,1458,2021/12/20
6106,1458,2021/12/20
6826,1458,2021/12/20
6526,1458,2021/12/20
7127,1458,2021/12/20
7702,1458,2021/12/20
8762,1458,2021/12/20
10686,1458,2021/12/20
10416,1458,2021/12/20
10556,1458,2021/12/20
10646,1458,2021/12/20
10706,1458,2021/12/20
10866,1458,2021/12/20
10511,1458,2021/12/20
11065,1458,2021/12/20
11266,1458,2021/12/20
11266,1458,2021/12/20
11620,1458,2021/12/20
11585,1458,2021/12/20
11601,1458,2021/12/20
11781,1458,2021/12/20
11821,1458,2021/12/20
11846,1458,2021/12/20
11786,1455,2021/12/20
11817,1455,2021/12/20
5075,1502,2021/12/20
7267,1502,2021/12/20
6227,1506,2021/12/20
11050,1507,2021/12/20
11867,1507,2021/12/20
11868,1507,2021/12/20
11858,1507,2021/12/20
11500,1507,2021/12/20
11506,1507,2021/12/20
1540,1510,2021/12/20
10871,1510,2021/12/20
2745,1512,2021/12/20
6026,1512,2021/12/20
6444,1512,2021/12/20
4542,1512,2021/12/20
5281,1512,2021/12/20
6467,1512,2021/12/20
7766,1512,2021/12/20
8154,1512,2021/12/20
5667,1512,2021/12/20
5574,1512,2021/12/20
5585,1516,2021/12/20
7525,1516,2021/12/20
8515,1516,2021/12/20
10578,1516,2021/12/20
5062,1516,2021/12/20
5855,1516,2021/12/20
8004,1516,2021/12/20
5716,1521,2021/12/20
11781,1528,2021/12/20
11050,1528,2021/12/20
11817,1528,2021/12/20
11821,1528,2021/12/20
11841,1528,2021/12/20
11512,1528,2021/12/20
2856,1525,2021/12/20
7612,1525,2021/12/20
7781,1525,2021/12/20
10561,1525,2021/12/20
10776,1525,2021/12/20
10871,1561,2021/12/20
6556,1562,2021/12/20
4585,1562,2021/12/20
5005,1562,2021/12/20
5587,1562,2021/12/20
6406,1562,2021/12/20
6414,1562,2021/12/20
6440,1562,2021/12/20
6844,1562,2021/12/20
7045,1562,2021/12/20
7050,1562,2021/12/20
7656,1562,2021/12/20
7746,1562,2021/12/20
7768,1562,2021/12/20
7820,1562,2021/12/20
8066,1562,2021/12/20
5808,1562,2021/12/20
8117,1565,2021/12/20
7267,1566,2021/12/20
1881,1568,2021/12/20
5558,1568,2021/12/20
2481,1541,2021/12/20
2725,1541,2021/12/20
4500,1541,2021/12/20
4825,1541,2021/12/20
4860,1541,2021/12/20
5502,1541,2021/12/20
6168,1541,2021/12/20
6820,1541,2021/12/20
6554,1541,2021/12/20
8065,1541,2021/12/20
8416,1541,2021/12/20
8626,1541,2021/12/20
10667,1541,2021/12/20
10540,1541,2021/12/20
11675,1541,2021/12/20
11745,1541,2021/12/20
11755,1541,2021/12/20
7267,1545,2021/12/20
857,1550,2021/12/20
2465,1550,2021/12/20
4525,1550,2021/12/20
5544,1550,2021/12/20
11745,1550,2021/12/20
11760,1550,2021/12/20
11784,1550,2021/12/20
11786,1550,2021/12/20
8117,1556,2021/12/20
2664,1556,2021/12/20
11706,1556,2021/12/20
11711,1556,2021/12/20
11740,1556,2021/12/20
2060,1556,2021/12/20
8566,1556,2021/12/20
5268,1556,2021/12/20
10042,1556,2021/12/20
10418,1556,2021/12/20
10481,1556,2021/12/20
10487,1556,2021/12/20
10520,1556,2021/12/20
10740,1556,2021/12/20
10742,1556,2021/12/20
10845,1556,2021/12/20
10554,1556,2021/12/20
11265,1556,2021/12/20
11446,1556,2021/12/20
8117,1558,2021/12/20
6526,1566,2021/12/20
8067,1566,2021/12/20
1622,1566,2021/12/20
1645,1566,2021/12/20
1674,1566,2021/12/20
6640,1566,2021/12/20
6751,1566,2021/12/20
6881,1566,2021/12/20
4110,1566,2021/12/20
4267,1566,2021/12/20
5648,1566,2021/12/20
6406,1566,2021/12/20
6465,1566,2021/12/20
8672,1566,2021/12/20
10554,1566,2021/12/20
11572,1566,2021/12/20
11857,1576,2021/12/20
184,1578,2021/12/20
665,1578,2021/12/20
1452,1578,2021/12/20
1461,1578,2021/12/20
4666,1578,2021/12/20
5027,1578,2021/12/20
5066,1578,2021/12/20
5516,1578,2021/12/20
6065,1578,2021/12/20
6118,1578,2021/12/20
6421,1578,2021/12/20
6485,1578,2021/12/20
6562,1578,2021/12/20
7678,1578,2021/12/20
7701,1578,2021/12/20
7812,1578,2021/12/20
8014,1578,2021/12/20
8274,1578,2021/12/20
8654,1578,2021/12/20
8457,1578,2021/12/20
8681,1578,2021/12/20
5064,1578,2021/12/20
5608,1578,2021/12/20
5525,1578,2021/12/20
10050,1578,2021/12/20
10052,1578,2021/12/20
10446,1578,2021/12/20
10476,1578,2021/12/20
10752,1578,2021/12/20
10584,1578,2021/12/20
11016,1578,2021/12/20
11082,1578,2021/12/20
11170,1578,2021/12/20
11457,1578,2021/12/20
11761,1578,2021/12/20
11846,1578,2021/12/20
11888,1578,2021/12/20
6552,1580,2021/12/20
11616,1580,2021/12/20
8720,1586,2021/12/20
11745,1586,2021/12/20
11781,1586,2021/12/20
11786,1587,2021/12/20
5721,1552,2021/12/20
605,1552,2021/12/20
668,1552,2021/12/20
1502,1552,2021/12/20
2020,1552,2021/12/20
2050,1552,2021/12/20
2244,1552,2021/12/20
2647,1552,2021/12/20
2665,1552,2021/12/20
2770,1552,2021/12/20
6276,1552,2021/12/20
6650,1552,2021/12/20
6525,1552,2021/12/20
6856,1552,2021/12/20
6855,1552,2021/12/20
4227,1552,2021/12/20
4476,1552,2021/12/20
4785,1552,2021/12/20
4846,1552,2021/12/20
5616,1552,2021/12/20
6105,1552,2021/12/20
6461,1552,2021/12/20
6568,1552,2021/12/20
6877,1552,2021/12/20
7476,1552,2021/12/20
7701,1552,2021/12/20
7706,1552,2021/12/20
7766,1552,2021/12/20
7808,1552,2021/12/20
8007,1552,2021/12/20
5505,1552,2021/12/20
10241,1552,2021/12/20
10864,1552,2021/12/20
10505,1552,2021/12/20
11050,1552,2021/12/20
11114,1552,2021/12/20
11655,1552,2021/12/20
11425,1552,2021/12/20
11440,1552,2021/12/20
11556,1552,2021/12/20
11560,1552,2021/12/20
11625,1552,2021/12/20
11745,1552,2021/12/20
11756,1552,2021/12/20
5517,1552,2021/12/20
6144,1552,2021/12/20
6568,1552,2021/12/20
6570,1552,2021/12/20
6560,1552,2021/12/20
7867,1552,2021/12/20
11667,1552,2021/12/20
4426,1554,2021/12/20
5746,1554,2021/12/20
5867,1554,2021/12/20
6608,1554,2021/12/20
11564,1554,2021/12/20
11725,1554,2021/12/20
11804,1554,2021/12/20
2665,1557,2021/12/20
8672,1557,2021/12/20
8725,1557,2021/12/20
10506,1557,2021/12/20
10508,1557,2021/12/20
605,1557,2021/12/20
1062,1557,2021/12/20
1075,1557,2021/12/20
1086,1557,2021/12/20
1087,1557,2021/12/20
2864,1557,2021/12/20
2865,1557,2021/12/20
2866,1557,2021/12/20
2516,1557,2021/12/20
2514,1557,2021/12/20
2515,1557,2021/12/20
6757,1557,2021/12/20
6780,1557,2021/12/20
6782,1557,2021/12/20
6784,1557,2021/12/20
6785,1557,2021/12/20
4557,1557,2021/12/20
5276,1557,2021/12/20
5277,1557,2021/12/20
8664,1557,2021/12/20
8665,1557,2021/12/20
8676,1557,2021/12/20
8727,1557,2021/12/20
8728,1557,2021/12/20
8760,1557,2021/12/20
5182,1557,2021/12/20
10487,1557,2021/12/20
10507,1557,2021/12/20
10554,1557,2021/12/20
11066,1557,2021/12/20
11745,1557,2021/12/20
10025,1555,2021/12/20
868,1600,2021/12/20
1540,1601,2021/12/20
1540,1606,2021/12/20
2664,1606,2021/12/20
7267,1606,2021/12/20
8707,1607,2021/12/20
8786,1607,2021/12/20
8756,1607,2021/12/20
5665,1607,2021/12/20
5857,1607,2021/12/20
5860,1607,2021/12/20
11746,1607,2021/12/20
11755,1607,2021/12/20
11788,1607,2021/12/20
11785,1607,2021/12/20
11750,1607,2021/12/20
11758,1607,2021/12/20
11816,1607,2021/12/20
11845,1607,2021/12/20
11860,1607,2021/12/20
11858,1607,2021/12/20
11855,1607,2021/12/20
857,1608,2021/12/20
4107,1608,2021/12/20
4525,1608,2021/12/20
5865,1608,2021/12/20
7457,1608,2021/12/20
8626,1608,2021/12/20
5155,1608,2021/12/20
11654,1608,2021/12/20
11786,1608,2021/12/20
1822,1605,2021/12/20
11404,1612,2021/12/20
11461,1612,2021/12/20
11560,1612,2021/12/20
11586,1612,2021/12/20
11670,1612,2021/12/20
11686,1612,2021/12/20
11774,1612,2021/12/20
11706,1614,2021/12/20
11560,1618,2021/12/20
11755,1618,2021/12/20
1640,1618,2021/12/20
1875,1618,2021/12/20
1544,1618,2021/12/20
1567,1618,2021/12/20
2275,1618,2021/12/20
2284,1618,2021/12/20
2444,1618,2021/12/20
2852,1618,2021/12/20
6121,1618,2021/12/20
6657,1618,2021/12/20
6657,1618,2021/12/20
6151,1618,2021/12/20
7675,1618,2021/12/20
7727,1618,2021/12/20
8056,1618,2021/12/20
8601,1618,2021/12/20
8665,1618,2021/12/20
5062,1618,2021/12/20
10505,1618,2021/12/20
11674,1618,2021/12/20
11756,1618,2021/12/20
11821,1615,2021/12/20
11866,1615,2021/12/20
8445,1615,2021/12/20
11654,1621,2021/12/20
11745,1621,2021/12/20
1477,1624,2021/12/20
5058,1624,2021/12/20
6227,1624,2021/12/20
11672,1624,2021/12/20
11744,1624,2021/12/20
7267,1628,2021/12/20
11745,1628,2021/12/20
7267,1660,2021/12/20
6567,1661,2021/12/20
8240,1661,2021/12/20
11065,1661,2021/12/20
11406,1661,2021/12/20
5574,1667,2021/12/20
4205,1651,2021/12/20
11654,1654,2021/12/20
11755,1656,2021/12/20
541,1660,2021/12/20
1656,1660,2021/12/20
2684,1660,2021/12/20
2742,1660,2021/12/20
4618,1660,2021/12/20
4555,1660,2021/12/20
5656,1660,2021/12/20
6877,1660,2021/12/20
7276,1660,2021/12/20
7641,1660,2021/12/20
7677,1660,2021/12/20
8145,1660,2021/12/20
10156,1660,2021/12/20
10582,1660,2021/12/20
11755,1660,2021/12/20
1746,1661,2021/12/20
11776,1661,2021/12/20
8120,1664,2021/12/20
11260,1664,2021/12/20
866,1667,2021/12/20
2465,1667,2021/12/20
5580,1667,2021/12/20
10405,1667,2021/12/20
11050,1667,2021/12/20
11855,1667,2021/12/20
11527,1667,2021/12/20
1841,1668,2021/12/20
2858,1668,2021/12/20
11866,1668,2021/12/20
6126,1668,2021/12/20
4006,1668,2021/12/20
5454,1668,2021/12/20
11781,1672,2021/12/20
11745,1677,2021/12/20
857,1680,2021/12/20
4107,1680,2021/12/20
4475,1680,2021/12/20
4525,1680,2021/12/20
5544,1680,2021/12/20
7267,1680,2021/12/20
7457,1680,2021/12/20
11654,1680,2021/12/20
11706,1680,2021/12/20
11752,1680,2021/12/20
6675,1681,2021/12/20
11744,1681,2021/12/20
4475,1686,2021/12/20
4525,1686,2021/12/20
6227,1686,2021/12/20
7267,1686,2021/12/20
11050,1686,2021/12/20
11654,1686,2021/12/20
11050,1685,2021/12/20
11745,1685,2021/12/20
8665,1687,2021/12/20
5005,1651,2021/12/20
8665,1651,2021/12/20
1864,1652,2021/12/20
1177,1700,2021/12/20
2177,1700,2021/12/20
6567,1700,2021/12/20
7267,1702,2021/12/20
11756,1704,2021/12/20
6560,1706,2021/12/20
856,1706,2021/12/20
7781,1706,2021/12/20
8762,1706,2021/12/20
11745,1706,2021/12/20
11512,1706,2021/12/20
7267,1707,2021/12/20
11756,1711,2021/12/20
6607,1714,2021/12/20
11574,1714,2021/12/20
11745,1714,2021/12/20
11786,1714,2021/12/20
11050,1715,2021/12/20
10871,1721,2021/12/20
1745,1724,2021/12/20
10566,1724,2021/12/20
11654,1724,2021/12/20
11500,1725,2021/12/20
1760,1726,2021/12/20
7558,1726,2021/12/20
11841,1726,2021/12/20
541,1726,2021/12/20
1656,1726,2021/12/20
1508,1726,2021/12/20
2021,1726,2021/12/20
6561,1726,2021/12/20
6820,1726,2021/12/20
4258,1726,2021/12/20
4525,1726,2021/12/20
5566,1726,2021/12/20
7856,1726,2021/12/20
5211,1726,2021/12/20
5562,1726,2021/12/20
5550,1726,2021/12/20
11050,1726,2021/12/20
11674,1726,2021/12/20
11745,1726,2021/12/20
11781,1726,2021/12/20
11755,1726,2021/12/20
11866,1726,2021/12/20
10517,1726,2021/12/20
11065,1726,2021/12/20
11522,1726,2021/12/20
1164,1727,2021/12/20
1514,1727,2021/12/20
1540,1727,2021/12/20
1556,1727,2021/12/20
1602,1727,2021/12/20
1665,1727,2021/12/20
1665,1727,2021/12/20
1645,1727,2021/12/20
1662,1727,2021/12/20
1665,1727,2021/12/20
1674,1727,2021/12/20
1675,1727,2021/12/20
1651,1727,2021/12/20
1721,1727,2021/12/20
1760,1727,2021/12/20
1766,1727,2021/12/20
1785,1727,2021/12/20
1752,1727,2021/12/20
1756,1727,2021/12/20
1800,1727,2021/12/20
1804,1727,2021/12/20
1824,1727,2021/12/20
1865,1727,2021/12/20
1875,1727,2021/12/20
1882,1727,2021/12/20
1502,1727,2021/12/20
1506,1727,2021/12/20
1566,1727,2021/12/20
1566,1727,2021/12/20
2126,1727,2021/12/20
2255,1727,2021/12/20
2616,1727,2021/12/20
2647,1727,2021/12/20
2555,1727,2021/12/20
2675,1727,2021/12/20
2706,1727,2021/12/20
6064,1727,2021/12/20
6085,1727,2021/12/20
6058,1727,2021/12/20
6152,1727,2021/12/20
6266,1727,2021/12/20
6264,1727,2021/12/20
6655,1727,2021/12/20
6466,1727,2021/12/20
6654,1727,2021/12/20
6515,1727,2021/12/20
6572,1727,2021/12/20
4220,1727,2021/12/20
4676,1727,2021/12/20
4715,1727,2021/12/20
4786,1727,2021/12/20
4575,1727,2021/12/20
4554,1727,2021/12/20
5062,1727,2021/12/20
5680,1727,2021/12/20
5865,1727,2021/12/20
6551,1727,2021/12/20
6615,1727,2021/12/20
7156,1727,2021/12/20
7706,1727,2021/12/20
8711,1727,2021/12/20
8825,1727,2021/12/20
11050,1727,2021/12/20
11564,1727,2021/12/20
11611,1727,2021/12/20
11740,1727,2021/12/20
11746,1727,2021/12/20
11744,1727,2021/12/20
11745,1727,2021/12/20
11746,1727,2021/12/20
11758,1727,2021/12/20
11780,1727,2021/12/20
11784,1727,2021/12/20
11861,1727,2021/12/20
11050,1728,2021/12/20
1675,1728,2021/12/20
6856,1764,2021/12/20
11855,1764,2021/12/20
1725,1768,2021/12/20
1760,1768,2021/12/20
5742,1768,2021/12/20
7402,1768,2021/12/20
10865,1768,2021/12/20
11745,1768,2021/12/20
1752,1768,2021/12/20
2060,1768,2021/12/20
2725,1768,2021/12/20
4066,1768,2021/12/20
10875,1765,2021/12/20
11752,1765,2021/12/20
1764,1765,2021/12/20
11746,1765,2021/12/20
4845,1741,2021/12/20
11500,1742,2021/12/20
7267,1745,2021/12/20
6225,1750,2021/12/20
8028,1750,2021/12/20
6227,1751,2021/12/20
11706,1751,2021/12/20
2664,1760,2021/12/20
4825,1760,2021/12/20
7267,1760,2021/12/20
11855,1760,2021/12/20
6062,1761,2021/12/20
6057,1766,2021/12/20
5850,1766,2021/12/20
11782,1770,2021/12/20
11744,1774,2021/12/20
11560,1775,2021/12/20
1444,1775,2021/12/20
1678,1775,2021/12/20
1658,1775,2021/12/20
1760,1775,2021/12/20
1827,1775,2021/12/20
2470,1775,2021/12/20
2842,1775,2021/12/20
6152,1775,2021/12/20
7206,1775,2021/12/20
7451,1775,2021/12/20
7604,1775,2021/12/20
7751,1775,2021/12/20
7566,1775,2021/12/20
8065,1775,2021/12/20
8665,1775,2021/12/20
11004,1775,2021/12/20
11050,1775,2021/12/20
11745,1775,2021/12/20
11755,1775,2021/12/20
56,1782,2021/12/20
6461,1784,2021/12/20
2664,1785,2021/12/20
11855,1750,2021/12/20
11740,1752,2021/12/20
11474,1752,2021/12/20
6276,1756,2021/12/20
7457,1756,2021/12/20
11654,1756,2021/12/20
11706,1756,2021/12/20
11756,1756,2021/12/20
6652,1754,2021/12/20
676,1754,2021/12/20
2407,1754,2021/12/20
2756,1754,2021/12/20
6058,1754,2021/12/20
6152,1754,2021/12/20
6286,1754,2021/12/20
6456,1754,2021/12/20
4258,1754,2021/12/20
4455,1754,2021/12/20
4455,1754,2021/12/20
4616,1754,2021/12/20
4652,1754,2021/12/20
4554,1754,2021/12/20
5105,1754,2021/12/20
5262,1754,2021/12/20
6150,1754,2021/12/20
6165,1754,2021/12/20
6620,1754,2021/12/20
6682,1754,2021/12/20
6574,1754,2021/12/20
6860,1754,2021/12/20
6566,1754,2021/12/20
7658,1754,2021/12/20
7457,1754,2021/12/20
7585,1754,2021/12/20
7556,1754,2021/12/20
7758,1754,2021/12/20
8012,1754,2021/12/20
8240,1754,2021/12/20
8467,1754,2021/12/20
8510,1754,2021/12/20
8511,1754,2021/12/20
8545,1754,2021/12/20
8684,1754,2021/12/20
8556,1754,2021/12/20
5658,1754,2021/12/20
5657,1754,2021/12/20
5871,1754,2021/12/20
10007,1754,2021/12/20
10258,1754,2021/12/20
10675,1754,2021/12/20
10742,1754,2021/12/20
11217,1754,2021/12/20
11618,1754,2021/12/20
11440,1754,2021/12/20
11551,1754,2021/12/20
11674,1754,2021/12/20
6756,1755,2021/12/20
5850,1755,2021/12/20
10555,1755,2021/12/20
2664,1756,2021/12/20
6565,1805,2021/12/20
184,1805,2021/12/20
1016,1805,2021/12/20
1662,1805,2021/12/20
1768,1805,2021/12/20
4106,1805,2021/12/20
4768,1805,2021/12/20
5166,1805,2021/12/20
6878,1805,2021/12/20
6516,1805,2021/12/20
7702,1805,2021/12/20
8166,1805,2021/12/20
8172,1805,2021/12/20
5717,1805,2021/12/20
10866,1805,2021/12/20
11050,1805,2021/12/20
7267,1806,2021/12/20
11050,1806,2021/12/20
6221,1807,2021/12/20
7505,1807,2021/12/20
11677,1807,2021/12/20
11781,1808,2021/12/20
7267,1805,2021/12/20
11574,1805,2021/12/20
2817,1810,2021/12/20
10185,1810,2021/12/20
10745,1810,2021/12/20
11501,1810,2021/12/20
2868,1810,2021/12/20
11867,1810,2021/12/20
1560,1815,2021/12/20
1564,1815,2021/12/20
1758,1815,2021/12/20
1755,1815,2021/12/20
1585,1815,2021/12/20
2178,1815,2021/12/20
22,1817,2021/12/20
24,1817,2021/12/20
255,1817,2021/12/20
658,1817,2021/12/20
676,1817,2021/12/20
674,1817,2021/12/20
411,1817,2021/12/20
644,1817,2021/12/20
647,1817,2021/12/20
1060,1817,2021/12/20
1868,1817,2021/12/20
1885,1817,2021/12/20
2882,1817,2021/12/20
6226,1817,2021/12/20
6451,1817,2021/12/20
6585,1817,2021/12/20
6607,1817,2021/12/20
6824,1817,2021/12/20
8566,1821,2021/12/20
11781,1821,2021/12/20
11866,1821,2021/12/20
7648,1821,2021/12/20
11050,1821,2021/12/20
11755,1821,2021/12/20
11817,1821,2021/12/20
11821,1821,2021/12/20
11841,1821,2021/12/20
11846,1821,2021/12/20
7120,1827,2021/12/20
11745,1827,2021/12/20
1756,1828,2021/12/20
10871,1828,2021/12/20
6287,1860,2021/12/20
6288,1860,2021/12/20
11745,1860,2021/12/20
4525,1866,2021/12/20
11050,1866,2021/12/20
11745,1866,2021/12/20
11755,1866,2021/12/20
2522,1866,2021/12/20
10488,1866,2021/12/20
10670,1866,2021/12/20
10784,1866,2021/12/20
11060,1866,2021/12/20
11615,1866,2021/12/20
11706,1866,2021/12/20
11756,1866,2021/12/20
11755,1866,2021/12/20
11788,1866,2021/12/20
1575,1844,2021/12/20
11706,1846,2021/12/20
1867,1858,2021/12/20
10571,1858,2021/12/20
10618,1858,2021/12/20
10668,1858,2021/12/20
10680,1858,2021/12/20
55,1858,2021/12/20
652,1858,2021/12/20
686,1858,2021/12/20
704,1858,2021/12/20
776,1858,2021/12/20
774,1858,2021/12/20
806,1858,2021/12/20
815,1858,2021/12/20
826,1858,2021/12/20
857,1858,2021/12/20
1062,1858,2021/12/20
1117,1858,2021/12/20
1166,1858,2021/12/20
1177,1858,2021/12/20
1208,1858,2021/12/20
1250,1858,2021/12/20
1252,1858,2021/12/20
1668,1858,2021/12/20
1675,1858,2021/12/20
1405,1858,2021/12/20
1445,1858,2021/12/20
1451,1858,2021/12/20
1470,1858,2021/12/20
1475,1858,2021/12/20
1487,1858,2021/12/20
1456,1858,2021/12/20
1515,1858,2021/12/20
1525,1858,2021/12/20
1527,1858,2021/12/20
1567,1858,2021/12/20
1542,1858,2021/12/20
1547,1858,2021/12/20
1557,1858,2021/12/20
1555,1858,2021/12/20
1562,1858,2021/12/20
1577,1858,2021/12/20
1587,1858,2021/12/20
1606,1858,2021/12/20
1666,1858,2021/12/20
1660,1858,2021/12/20
1662,1858,2021/12/20
1664,1858,2021/12/20
1680,1858,2021/12/20
1720,1858,2021/12/20
1726,1858,2021/12/20
1740,1858,2021/12/20
1741,1858,2021/12/20
1744,1858,2021/12/20
1756,1858,2021/12/20
1754,1858,2021/12/20
1755,1858,2021/12/20
1757,1858,2021/12/20
1766,1858,2021/12/20
1758,1858,2021/12/20
1814,1858,2021/12/20
1822,1858,2021/12/20
1866,1858,2021/12/20
1868,1858,2021/12/20
1865,1858,2021/12/20
1846,1858,2021/12/20
1848,1858,2021/12/20
1856,1858,2021/12/20
1858,1858,2021/12/20
1860,1858,2021/12/20
1861,1858,2021/12/20
1868,1858,2021/12/20
1876,1858,2021/12/20
1888,1858,2021/12/20
1857,1858,2021/12/20
1528,1858,2021/12/20
1545,1858,2021/12/20
1556,1858,2021/12/20
1555,1858,2021/12/20
1568,1858,2021/12/20
1576,1858,2021/12/20
1574,1858,2021/12/20
1577,1858,2021/12/20
1586,1858,2021/12/20
1550,1858,2021/12/20
1555,1858,2021/12/20
2025,1858,2021/12/20
2066,1858,2021/12/20
2075,1858,2021/12/20
2056,1858,2021/12/20
2105,1858,2021/12/20
2140,1858,2021/12/20
2146,1858,2021/12/20
2150,1858,2021/12/20
2172,1858,2021/12/20
2175,1858,2021/12/20
2151,1858,2021/12/20
2208,1858,2021/12/20
2215,1858,2021/12/20
2246,1858,2021/12/20
2244,1858,2021/12/20
2257,1858,2021/12/20
2260,1858,2021/12/20
2267,1858,2021/12/20
2268,1858,2021/12/20
2285,1858,2021/12/20
2606,1858,2021/12/20
2607,1858,2021/12/20
2608,1858,2021/12/20
2610,1858,2021/12/20
2612,1858,2021/12/20
2616,1858,2021/12/20
2614,1858,2021/12/20
2615,1858,2021/12/20
2626,1858,2021/12/20
2626,1858,2021/12/20
2664,1858,2021/12/20
2646,1858,2021/12/20
2646,1858,2021/12/20
2664,1858,2021/12/20
2671,1858,2021/12/20
2677,1858,2021/12/20
2462,1858,2021/12/20
2481,1858,2021/12/20
2502,1858,2021/12/20
2517,1858,2021/12/20
2518,1858,2021/12/20
2515,1858,2021/12/20
2556,1858,2021/12/20
2626,1858,2021/12/20
2662,1858,2021/12/20
2664,1858,2021/12/20
2655,1858,2021/12/20
2655,1858,2021/12/20
2701,1858,2021/12/20
2721,1858,2021/12/20
2766,1858,2021/12/20
2741,1858,2021/12/20
2780,1858,2021/12/20
2784,1858,2021/12/20
2785,1858,2021/12/20
2810,1858,2021/12/20
2856,1858,2021/12/20
2854,1858,2021/12/20
2867,1858,2021/12/20
2868,1858,2021/12/20
2875,1858,2021/12/20
2854,1858,2021/12/20
2526,1858,2021/12/20
2564,1858,2021/12/20
2552,1858,2021/12/20
6080,1858,2021/12/20
6057,1858,2021/12/20
6111,1858,2021/12/20
6118,1858,2021/12/20
6164,1858,2021/12/20
6156,1858,2021/12/20
6155,1858,2021/12/20
6256,1858,2021/12/20
6266,1858,2021/12/20
6267,1858,2021/12/20
6275,1858,2021/12/20
6250,1858,2021/12/20
6255,1858,2021/12/20
6640,1858,2021/12/20
6645,1858,2021/12/20
6655,1858,2021/12/20
6406,1858,2021/12/20
6565,1858,2021/12/20
6605,1858,2021/12/20
6665,1858,2021/12/20
6645,1858,2021/12/20
6676,1858,2021/12/20
6652,1858,2021/12/20
6715,1858,2021/12/20
6757,1858,2021/12/20
6857,1858,2021/12/20
6576,1858,2021/12/20
6577,1858,2021/12/20
